CUADRANTE_ID,FECHA,ROBOS_TOTAL,AÑO,MES
20,2017-10-01,3,2017,10
20,2017-11-01,2,2017,11
20,2017-12-01,3,2017,12
20,2018-01-01,1,2018,1
20,2018-02-01,2,2018,2
20,2018-03-01,4,2018,3
20,2018-04-01,0,2018,4
20,2018-05-01,2,2018,5
20,2018-06-01,1,2018,6
20,2018-07-01,1,2018,7
20,2018-08-01,1,2018,8
20,2018-09-01,4,2018,9
20,2018-10-01,3,2018,10
20,2018-11-01,1,2018,11
20,2018-12-01,1,2018,12
20,2019-01-01,4,2019,1
20,2019-02-01,4,2019,2
20,2019-03-01,4,2019,3
20,2019-04-01,0,2019,4
20,2019-05-01,2,2019,5
20,2019-06-01,5,2019,6
20,2019-07-01,4,2019,7
20,2019-08-01,2,2019,8
20,2019-09-01,4,2019,9
20,2019-10-01,2,2019,10
20,2019-11-01,1,2019,11
20,2019-12-01,2,2019,12
20,2020-01-01,5,2020,1
20,2020-02-01,3,2020,2
20,2020-03-01,4,2020,3
20,2020-04-01,0,2020,4
20,2020-05-01,0,2020,5
20,2020-06-01,0,2020,6
20,2020-07-01,0,2020,7
20,2020-08-01,1,2020,8
20,2020-09-01,0,2020,9
20,2020-10-01,3,2020,10
20,2020-11-01,3,2020,11
20,2020-12-01,0,2020,12
20,2021-01-01,0,2021,1
20,2021-02-01,1,2021,2
20,2021-03-01,1,2021,3
20,2021-04-01,4,2021,4
20,2021-05-01,2,2021,5
20,2021-06-01,1,2021,6
20,2021-07-01,2,2021,7
20,2021-08-01,1,2021,8
20,2021-09-01,1,2021,9
20,2021-10-01,2,2021,10
20,2021-11-01,2,2021,11
20,2021-12-01,0,2021,12
20,2022-01-01,3,2022,1
20,2022-02-01,6,2022,2
20,2022-03-01,2,2022,3
20,2022-04-01,0,2022,4
20,2022-05-01,1,2022,5
20,2022-06-01,1,2022,6
20,2022-07-01,2,2022,7
20,2022-08-01,2,2022,8
20,2022-09-01,2,2022,9
20,2022-10-01,0,2022,10
20,2022-11-01,1,2022,11
20,2022-12-01,4,2022,12
20,2023-01-01,1,2023,1
20,2023-02-01,1,2023,2
20,2023-03-01,1,2023,3
20,2023-04-01,1,2023,4
20,2023-05-01,3,2023,5
20,2023-06-01,2,2023,6
20,2023-07-01,1,2023,7
20,2023-08-01,2,2023,8
20,2023-09-01,1,2023,9
20,2023-10-01,1,2023,10
20,2023-11-01,4,2023,11
20,2023-12-01,2,2023,12
20,2024-01-01,2,2024,1
20,2024-02-01,0,2024,2
20,2024-03-01,4,2024,3
20,2024-04-01,2,2024,4
20,2024-05-01,3,2024,5
20,2024-06-01,0,2024,6
20,2024-07-01,1,2024,7
20,2024-08-01,1,2024,8
20,2024-09-01,2,2024,9
20,2024-10-01,1,2024,10
20,2024-11-01,0,2024,11
20,2024-12-01,3,2024,12
20,2025-01-01,0,2025,1
20,2025-02-01,1,2025,2
20,2025-03-01,1,2025,3
20,2025-04-01,1,2025,4
20,2025-05-01,1,2025,5
20,2025-06-01,0,2025,6
20,2025-07-01,0,2025,7
20,2025-08-01,1,2025,8
21,2015-01-01,6,2015,1
21,2015-02-01,6,2015,2
21,2015-03-01,4,2015,3
21,2015-04-01,3,2015,4
21,2015-05-01,6,2015,5
21,2015-06-01,3,2015,6
21,2015-07-01,2,2015,7
21,2015-08-01,1,2015,8
21,2015-09-01,6,2015,9
21,2015-10-01,1,2015,10
21,2015-11-01,2,2015,11
21,2015-12-01,4,2015,12
21,2016-01-01,3,2016,1
21,2016-02-01,0,2016,2
21,2016-03-01,3,2016,3
21,2016-04-01,1,2016,4
21,2016-05-01,4,2016,5
21,2016-06-01,0,2016,6
21,2016-07-01,4,2016,7
21,2016-08-01,1,2016,8
21,2016-09-01,5,2016,9
21,2016-10-01,5,2016,10
21,2016-11-01,3,2016,11
21,2016-12-01,6,2016,12
21,2017-01-01,2,2017,1
21,2017-02-01,3,2017,2
21,2017-03-01,1,2017,3
21,2017-04-01,4,2017,4
21,2017-05-01,2,2017,5
21,2017-06-01,5,2017,6
21,2017-07-01,8,2017,7
21,2017-08-01,4,2017,8
21,2017-09-01,1,2017,9
21,2017-10-01,4,2017,10
21,2017-11-01,4,2017,11
21,2017-12-01,3,2017,12
21,2018-01-01,3,2018,1
21,2018-02-01,3,2018,2
21,2018-03-01,2,2018,3
21,2018-04-01,4,2018,4
21,2018-05-01,3,2018,5
21,2018-06-01,2,2018,6
21,2018-07-01,5,2018,7
21,2018-08-01,3,2018,8
21,2018-09-01,3,2018,9
21,2018-10-01,1,2018,10
21,2018-11-01,1,2018,11
21,2018-12-01,2,2018,12
21,2019-01-01,4,2019,1
21,2019-02-01,2,2019,2
21,2019-03-01,3,2019,3
21,2019-04-01,2,2019,4
21,2019-05-01,3,2019,5
21,2019-06-01,2,2019,6
21,2019-07-01,1,2019,7
21,2019-08-01,1,2019,8
21,2019-09-01,1,2019,9
21,2019-10-01,3,2019,10
21,2019-11-01,0,2019,11
21,2019-12-01,6,2019,12
21,2020-01-01,6,2020,1
21,2020-02-01,2,2020,2
21,2020-03-01,2,2020,3
21,2020-04-01,1,2020,4
21,2020-05-01,0,2020,5
21,2020-06-01,1,2020,6
21,2020-07-01,4,2020,7
21,2020-08-01,2,2020,8
21,2020-09-01,1,2020,9
21,2020-10-01,0,2020,10
21,2020-11-01,2,2020,11
21,2020-12-01,1,2020,12
21,2021-01-01,0,2021,1
21,2021-02-01,2,2021,2
21,2021-03-01,2,2021,3
21,2021-04-01,3,2021,4
21,2021-05-01,1,2021,5
21,2021-06-01,1,2021,6
21,2021-07-01,1,2021,7
21,2021-08-01,2,2021,8
21,2021-09-01,1,2021,9
21,2021-10-01,1,2021,10
21,2021-11-01,2,2021,11
21,2021-12-01,1,2021,12
21,2022-01-01,0,2022,1
21,2022-02-01,1,2022,2
21,2022-03-01,0,2022,3
21,2022-04-01,2,2022,4
21,2022-05-01,4,2022,5
21,2022-06-01,1,2022,6
21,2022-07-01,2,2022,7
21,2022-08-01,1,2022,8
21,2022-09-01,1,2022,9
21,2022-10-01,0,2022,10
21,2022-11-01,1,2022,11
21,2022-12-01,0,2022,12
21,2023-01-01,0,2023,1
21,2023-02-01,0,2023,2
21,2023-03-01,0,2023,3
21,2023-04-01,0,2023,4
21,2023-05-01,0,2023,5
21,2023-06-01,0,2023,6
21,2023-07-01,1,2023,7
21,2023-08-01,1,2023,8
21,2023-09-01,1,2023,9
21,2023-10-01,0,2023,10
21,2023-11-01,0,2023,11
21,2023-12-01,0,2023,12
21,2024-01-01,0,2024,1
21,2024-02-01,1,2024,2
21,2024-03-01,2,2024,3
21,2024-04-01,0,2024,4
21,2024-05-01,3,2024,5
21,2024-06-01,0,2024,6
21,2024-07-01,5,2024,7
21,2024-08-01,0,2024,8
21,2024-09-01,0,2024,9
21,2024-10-01,1,2024,10
21,2024-11-01,0,2024,11
21,2024-12-01,0,2024,12
21,2025-01-01,1,2025,1
21,2025-02-01,3,2025,2
21,2025-03-01,0,2025,3
21,2025-04-01,0,2025,4
21,2025-05-01,0,2025,5
21,2025-06-01,3,2025,6
21,2025-07-01,0,2025,7
21,2025-08-01,0,2025,8
22,2015-01-01,3,2015,1
22,2015-02-01,3,2015,2
22,2015-03-01,5,2015,3
22,2015-04-01,1,2015,4
22,2015-05-01,1,2015,5
22,2015-06-01,3,2015,6
22,2015-07-01,2,2015,7
22,2015-08-01,0,2015,8
22,2015-09-01,0,2015,9
22,2015-10-01,1,2015,10
22,2015-11-01,1,2015,11
22,2015-12-01,1,2015,12
22,2016-01-01,1,2016,1
22,2016-02-01,1,2016,2
22,2016-03-01,3,2016,3
22,2016-04-01,3,2016,4
22,2016-05-01,1,2016,5
22,2016-06-01,1,2016,6
22,2016-07-01,3,2016,7
22,2016-08-01,0,2016,8
22,2016-09-01,0,2016,9
22,2016-10-01,2,2016,10
22,2016-11-01,3,2016,11
22,2016-12-01,5,2016,12
22,2017-01-01,1,2017,1
22,2017-02-01,2,2017,2
22,2017-03-01,2,2017,3
22,2017-04-01,1,2017,4
22,2017-05-01,1,2017,5
22,2017-06-01,0,2017,6
22,2017-07-01,3,2017,7
22,2017-08-01,0,2017,8
22,2017-09-01,1,2017,9
22,2017-10-01,4,2017,10
22,2017-11-01,0,2017,11
22,2017-12-01,3,2017,12
22,2018-01-01,3,2018,1
22,2018-02-01,2,2018,2
22,2018-03-01,4,2018,3
22,2018-04-01,1,2018,4
22,2018-05-01,1,2018,5
22,2018-06-01,0,2018,6
22,2018-07-01,1,2018,7
22,2018-08-01,1,2018,8
22,2018-09-01,1,2018,9
22,2018-10-01,0,2018,10
22,2018-11-01,1,2018,11
22,2018-12-01,0,2018,12
22,2019-01-01,2,2019,1
22,2019-02-01,0,2019,2
22,2019-03-01,2,2019,3
22,2019-04-01,2,2019,4
22,2019-05-01,3,2019,5
22,2019-06-01,1,2019,6
22,2019-07-01,0,2019,7
22,2019-08-01,1,2019,8
22,2019-09-01,0,2019,9
22,2019-10-01,0,2019,10
22,2019-11-01,0,2019,11
22,2019-12-01,1,2019,12
22,2020-01-01,0,2020,1
22,2020-02-01,0,2020,2
22,2020-03-01,0,2020,3
22,2020-04-01,0,2020,4
22,2020-05-01,0,2020,5
22,2020-06-01,0,2020,6
22,2020-07-01,1,2020,7
22,2020-08-01,2,2020,8
22,2020-09-01,1,2020,9
22,2020-10-01,0,2020,10
22,2020-11-01,0,2020,11
22,2020-12-01,1,2020,12
22,2021-01-01,0,2021,1
22,2021-02-01,1,2021,2
22,2021-03-01,3,2021,3
22,2021-04-01,2,2021,4
22,2021-05-01,1,2021,5
22,2021-06-01,0,2021,6
22,2021-07-01,2,2021,7
22,2021-08-01,1,2021,8
22,2021-09-01,0,2021,9
22,2021-10-01,0,2021,10
22,2021-11-01,0,2021,11
22,2021-12-01,0,2021,12
22,2022-01-01,0,2022,1
22,2022-02-01,1,2022,2
22,2022-03-01,0,2022,3
22,2022-04-01,0,2022,4
22,2022-05-01,0,2022,5
22,2022-06-01,1,2022,6
22,2022-07-01,0,2022,7
22,2022-08-01,0,2022,8
22,2022-09-01,0,2022,9
22,2022-10-01,1,2022,10
22,2022-11-01,0,2022,11
22,2022-12-01,1,2022,12
22,2023-01-01,0,2023,1
22,2023-02-01,0,2023,2
22,2023-03-01,2,2023,3
22,2023-04-01,2,2023,4
22,2023-05-01,0,2023,5
22,2023-06-01,0,2023,6
22,2023-07-01,0,2023,7
22,2023-08-01,1,2023,8
22,2023-09-01,0,2023,9
22,2023-10-01,2,2023,10
22,2023-11-01,0,2023,11
22,2023-12-01,1,2023,12
22,2024-01-01,1,2024,1
22,2024-02-01,0,2024,2
22,2024-03-01,3,2024,3
22,2024-04-01,2,2024,4
22,2024-05-01,1,2024,5
22,2024-06-01,0,2024,6
22,2024-07-01,0,2024,7
22,2024-08-01,1,2024,8
22,2024-09-01,0,2024,9
22,2024-10-01,0,2024,10
22,2024-11-01,1,2024,11
22,2024-12-01,1,2024,12
22,2025-01-01,0,2025,1
22,2025-02-01,0,2025,2
22,2025-03-01,1,2025,3
22,2025-04-01,0,2025,4
22,2025-05-01,0,2025,5
22,2025-06-01,2,2025,6
22,2025-07-01,0,2025,7
22,2025-08-01,0,2025,8
23,2015-01-01,5,2015,1
23,2015-02-01,2,2015,2
23,2015-03-01,2,2015,3
23,2015-04-01,1,2015,4
23,2015-05-01,2,2015,5
23,2015-06-01,2,2015,6
23,2015-07-01,0,2015,7
23,2015-08-01,1,2015,8
23,2015-09-01,1,2015,9
23,2015-10-01,2,2015,10
23,2015-11-01,0,2015,11
23,2015-12-01,3,2015,12
23,2016-01-01,2,2016,1
23,2016-02-01,0,2016,2
23,2016-03-01,3,2016,3
23,2016-04-01,3,2016,4
23,2016-05-01,3,2016,5
23,2016-06-01,1,2016,6
23,2016-07-01,0,2016,7
23,2016-08-01,1,2016,8
23,2016-09-01,4,2016,9
23,2016-10-01,1,2016,10
23,2016-11-01,1,2016,11
23,2016-12-01,3,2016,12
23,2017-01-01,3,2017,1
23,2017-02-01,3,2017,2
23,2017-03-01,4,2017,3
23,2017-04-01,0,2017,4
23,2017-05-01,0,2017,5
23,2017-06-01,5,2017,6
23,2017-07-01,2,2017,7
23,2017-08-01,2,2017,8
23,2017-09-01,0,2017,9
23,2017-10-01,3,2017,10
23,2017-11-01,4,2017,11
23,2017-12-01,2,2017,12
23,2018-01-01,0,2018,1
23,2018-02-01,0,2018,2
23,2018-03-01,0,2018,3
23,2018-04-01,1,2018,4
23,2018-05-01,0,2018,5
23,2018-06-01,1,2018,6
23,2018-07-01,1,2018,7
23,2018-08-01,3,2018,8
23,2018-09-01,4,2018,9
23,2018-10-01,1,2018,10
23,2018-11-01,1,2018,11
23,2018-12-01,0,2018,12
23,2019-01-01,1,2019,1
23,2019-02-01,0,2019,2
23,2019-03-01,0,2019,3
23,2019-04-01,1,2019,4
23,2019-05-01,0,2019,5
23,2019-06-01,1,2019,6
23,2019-07-01,2,2019,7
23,2019-08-01,0,2019,8
23,2019-09-01,0,2019,9
23,2019-10-01,0,2019,10
23,2019-11-01,2,2019,11
23,2019-12-01,0,2019,12
23,2020-01-01,1,2020,1
23,2020-02-01,2,2020,2
23,2020-03-01,0,2020,3
23,2020-04-01,0,2020,4
23,2020-05-01,1,2020,5
23,2020-06-01,1,2020,6
23,2020-07-01,0,2020,7
23,2020-08-01,2,2020,8
23,2020-09-01,0,2020,9
23,2020-10-01,1,2020,10
23,2020-11-01,3,2020,11
23,2020-12-01,0,2020,12
23,2021-01-01,0,2021,1
23,2021-02-01,0,2021,2
23,2021-03-01,2,2021,3
23,2021-04-01,0,2021,4
23,2021-05-01,0,2021,5
23,2021-06-01,0,2021,6
23,2021-07-01,1,2021,7
23,2021-08-01,0,2021,8
23,2021-09-01,0,2021,9
23,2021-10-01,1,2021,10
23,2021-11-01,0,2021,11
23,2021-12-01,0,2021,12
23,2022-01-01,0,2022,1
23,2022-02-01,0,2022,2
23,2022-03-01,1,2022,3
23,2022-04-01,0,2022,4
23,2022-05-01,0,2022,5
23,2022-06-01,0,2022,6
23,2022-07-01,0,2022,7
23,2022-08-01,1,2022,8
23,2022-09-01,0,2022,9
23,2022-10-01,0,2022,10
23,2022-11-01,0,2022,11
23,2022-12-01,0,2022,12
23,2023-01-01,0,2023,1
23,2023-02-01,1,2023,2
23,2023-03-01,1,2023,3
23,2023-04-01,0,2023,4
23,2023-05-01,0,2023,5
23,2023-06-01,2,2023,6
23,2023-07-01,1,2023,7
23,2023-08-01,0,2023,8
23,2023-09-01,1,2023,9
23,2023-10-01,0,2023,10
23,2023-11-01,1,2023,11
23,2023-12-01,0,2023,12
23,2024-01-01,1,2024,1
23,2024-02-01,2,2024,2
23,2024-03-01,0,2024,3
23,2024-04-01,1,2024,4
23,2024-05-01,1,2024,5
23,2024-06-01,0,2024,6
23,2024-07-01,0,2024,7
23,2024-08-01,0,2024,8
23,2024-09-01,1,2024,9
23,2024-10-01,1,2024,10
23,2024-11-01,1,2024,11
23,2024-12-01,0,2024,12
23,2025-01-01,0,2025,1
23,2025-02-01,0,2025,2
23,2025-03-01,0,2025,3
23,2025-04-01,1,2025,4
23,2025-05-01,1,2025,5
23,2025-06-01,1,2025,6
23,2025-07-01,1,2025,7
23,2025-08-01,0,2025,8
24,2015-01-01,5,2015,1
24,2015-02-01,3,2015,2
24,2015-03-01,4,2015,3
24,2015-04-01,4,2015,4
24,2015-05-01,1,2015,5
24,2015-06-01,7,2015,6
24,2015-07-01,1,2015,7
24,2015-08-01,3,2015,8
24,2015-09-01,3,2015,9
24,2015-10-01,4,2015,10
24,2015-11-01,4,2015,11
24,2015-12-01,6,2015,12
24,2016-01-01,4,2016,1
24,2016-02-01,3,2016,2
24,2016-03-01,8,2016,3
24,2016-04-01,7,2016,4
24,2016-05-01,1,2016,5
24,2016-06-01,4,2016,6
24,2016-07-01,2,2016,7
24,2016-08-01,3,2016,8
24,2016-09-01,6,2016,9
24,2016-10-01,2,2016,10
24,2016-11-01,2,2016,11
24,2016-12-01,7,2016,12
24,2017-01-01,2,2017,1
24,2017-02-01,6,2017,2
24,2017-03-01,4,2017,3
24,2017-04-01,7,2017,4
24,2017-05-01,4,2017,5
24,2017-06-01,12,2017,6
24,2017-07-01,4,2017,7
24,2017-08-01,10,2017,8
24,2017-09-01,5,2017,9
24,2017-10-01,12,2017,10
24,2017-11-01,10,2017,11
24,2017-12-01,6,2017,12
24,2018-01-01,3,2018,1
24,2018-02-01,2,2018,2
24,2018-03-01,5,2018,3
24,2018-04-01,2,2018,4
24,2018-05-01,2,2018,5
24,2018-06-01,1,2018,6
24,2018-07-01,1,2018,7
24,2018-08-01,3,2018,8
24,2018-09-01,6,2018,9
24,2018-10-01,2,2018,10
24,2018-11-01,1,2018,11
24,2018-12-01,1,2018,12
24,2019-01-01,4,2019,1
24,2019-02-01,2,2019,2
24,2019-03-01,1,2019,3
24,2019-04-01,1,2019,4
24,2019-05-01,2,2019,5
24,2019-06-01,6,2019,6
24,2019-07-01,1,2019,7
24,2019-08-01,2,2019,8
24,2019-09-01,0,2019,9
24,2019-10-01,1,2019,10
24,2019-11-01,2,2019,11
24,2019-12-01,4,2019,12
24,2020-01-01,0,2020,1
24,2020-02-01,2,2020,2
24,2020-03-01,2,2020,3
24,2020-04-01,0,2020,4
24,2020-05-01,0,2020,5
24,2020-06-01,1,2020,6
24,2020-07-01,1,2020,7
24,2020-08-01,0,2020,8
24,2020-09-01,4,2020,9
24,2020-10-01,0,2020,10
24,2020-11-01,2,2020,11
24,2020-12-01,0,2020,12
24,2021-01-01,0,2021,1
24,2021-02-01,1,2021,2
24,2021-03-01,1,2021,3
24,2021-04-01,5,2021,4
24,2021-05-01,2,2021,5
24,2021-06-01,3,2021,6
24,2021-07-01,3,2021,7
24,2021-08-01,0,2021,8
24,2021-09-01,2,2021,9
24,2021-10-01,1,2021,10
24,2021-11-01,1,2021,11
24,2021-12-01,2,2021,12
24,2022-01-01,2,2022,1
24,2022-02-01,2,2022,2
24,2022-03-01,0,2022,3
24,2022-04-01,1,2022,4
24,2022-05-01,0,2022,5
24,2022-06-01,1,2022,6
24,2022-07-01,1,2022,7
24,2022-08-01,1,2022,8
24,2022-09-01,1,2022,9
24,2022-10-01,1,2022,10
24,2022-11-01,3,2022,11
24,2022-12-01,1,2022,12
24,2023-01-01,1,2023,1
24,2023-02-01,0,2023,2
24,2023-03-01,1,2023,3
24,2023-04-01,3,2023,4
24,2023-05-01,0,2023,5
24,2023-06-01,0,2023,6
24,2023-07-01,2,2023,7
24,2023-08-01,0,2023,8
24,2023-09-01,2,2023,9
24,2023-10-01,5,2023,10
24,2023-11-01,2,2023,11
24,2023-12-01,2,2023,12
24,2024-01-01,1,2024,1
24,2024-02-01,1,2024,2
24,2024-03-01,2,2024,3
24,2024-04-01,0,2024,4
24,2024-05-01,0,2024,5
24,2024-06-01,1,2024,6
24,2024-07-01,0,2024,7
24,2024-08-01,0,2024,8
24,2024-09-01,0,2024,9
24,2024-10-01,2,2024,10
24,2024-11-01,1,2024,11
24,2024-12-01,0,2024,12
24,2025-01-01,0,2025,1
24,2025-02-01,1,2025,2
24,2025-03-01,0,2025,3
24,2025-04-01,0,2025,4
24,2025-05-01,2,2025,5
24,2025-06-01,2,2025,6
24,2025-07-01,0,2025,7
24,2025-08-01,0,2025,8
25,2015-01-01,5,2015,1
25,2015-02-01,4,2015,2
25,2015-03-01,7,2015,3
25,2015-04-01,7,2015,4
25,2015-05-01,6,2015,5
25,2015-06-01,6,2015,6
25,2015-07-01,2,2015,7
25,2015-08-01,13,2015,8
25,2015-09-01,8,2015,9
25,2015-10-01,9,2015,10
25,2015-11-01,2,2015,11
25,2015-12-01,4,2015,12
25,2016-01-01,2,2016,1
25,2016-02-01,3,2016,2
25,2016-03-01,4,2016,3
25,2016-04-01,4,2016,4
25,2016-05-01,7,2016,5
25,2016-06-01,7,2016,6
25,2016-07-01,0,2016,7
25,2016-08-01,1,2016,8
25,2016-09-01,6,2016,9
25,2016-10-01,2,2016,10
25,2016-11-01,1,2016,11
25,2016-12-01,4,2016,12
25,2017-01-01,4,2017,1
25,2017-02-01,3,2017,2
25,2017-03-01,5,2017,3
25,2017-04-01,15,2017,4
25,2017-05-01,7,2017,5
25,2017-06-01,8,2017,6
25,2017-07-01,8,2017,7
25,2017-08-01,7,2017,8
25,2017-09-01,5,2017,9
25,2017-10-01,4,2017,10
25,2017-11-01,5,2017,11
25,2017-12-01,3,2017,12
25,2018-01-01,7,2018,1
25,2018-02-01,6,2018,2
25,2018-03-01,5,2018,3
25,2018-04-01,3,2018,4
25,2018-05-01,6,2018,5
25,2018-06-01,10,2018,6
25,2018-07-01,1,2018,7
25,2018-08-01,5,2018,8
25,2018-09-01,0,2018,9
25,2018-10-01,5,2018,10
25,2018-11-01,0,2018,11
25,2018-12-01,1,2018,12
25,2019-01-01,3,2019,1
25,2019-02-01,2,2019,2
25,2019-03-01,3,2019,3
25,2019-04-01,4,2019,4
25,2019-05-01,1,2019,5
25,2019-06-01,1,2019,6
25,2019-07-01,1,2019,7
25,2019-08-01,0,2019,8
25,2019-09-01,2,2019,9
25,2019-10-01,3,2019,10
25,2019-11-01,0,2019,11
25,2019-12-01,2,2019,12
25,2020-01-01,3,2020,1
25,2020-02-01,1,2020,2
25,2020-03-01,2,2020,3
25,2020-04-01,2,2020,4
25,2020-05-01,2,2020,5
25,2020-06-01,0,2020,6
25,2020-07-01,1,2020,7
25,2020-08-01,3,2020,8
25,2020-09-01,2,2020,9
25,2020-10-01,2,2020,10
25,2020-11-01,3,2020,11
25,2020-12-01,2,2020,12
25,2021-01-01,0,2021,1
25,2021-02-01,1,2021,2
25,2021-03-01,1,2021,3
25,2021-04-01,3,2021,4
25,2021-05-01,3,2021,5
25,2021-06-01,2,2021,6
25,2021-07-01,0,2021,7
25,2021-08-01,0,2021,8
25,2021-09-01,2,2021,9
25,2021-10-01,4,2021,10
25,2021-11-01,0,2021,11
25,2021-12-01,2,2021,12
25,2022-01-01,0,2022,1
25,2022-02-01,1,2022,2
25,2022-03-01,0,2022,3
25,2022-04-01,0,2022,4
25,2022-05-01,1,2022,5
25,2022-06-01,1,2022,6
25,2022-07-01,0,2022,7
25,2022-08-01,3,2022,8
25,2022-09-01,2,2022,9
25,2022-10-01,2,2022,10
25,2022-11-01,2,2022,11
25,2022-12-01,0,2022,12
25,2023-01-01,0,2023,1
25,2023-02-01,0,2023,2
25,2023-03-01,0,2023,3
25,2023-04-01,1,2023,4
25,2023-05-01,1,2023,5
25,2023-06-01,2,2023,6
25,2023-07-01,2,2023,7
25,2023-08-01,1,2023,8
25,2023-09-01,2,2023,9
25,2023-10-01,6,2023,10
25,2023-11-01,1,2023,11
25,2023-12-01,1,2023,12
25,2024-01-01,4,2024,1
25,2024-02-01,0,2024,2
25,2024-03-01,1,2024,3
25,2024-04-01,0,2024,4
25,2024-05-01,0,2024,5
25,2024-06-01,2,2024,6
25,2024-07-01,0,2024,7
25,2024-08-01,0,2024,8
25,2024-09-01,0,2024,9
25,2024-10-01,0,2024,10
25,2024-11-01,0,2024,11
25,2024-12-01,1,2024,12
25,2025-01-01,2,2025,1
25,2025-02-01,1,2025,2
25,2025-03-01,1,2025,3
25,2025-04-01,0,2025,4
25,2025-05-01,2,2025,5
25,2025-06-01,1,2025,6
25,2025-07-01,1,2025,7
25,2025-08-01,1,2025,8
26,2015-01-01,2,2015,1
26,2015-02-01,3,2015,2
26,2015-03-01,4,2015,3
26,2015-04-01,2,2015,4
26,2015-05-01,0,2015,5
26,2015-06-01,5,2015,6
26,2015-07-01,6,2015,7
26,2015-08-01,4,2015,8
26,2015-09-01,1,2015,9
26,2015-10-01,1,2015,10
26,2015-11-01,3,2015,11
26,2015-12-01,1,2015,12
26,2016-01-01,3,2016,1
26,2016-02-01,3,2016,2
26,2016-03-01,3,2016,3
26,2016-04-01,3,2016,4
26,2016-05-01,4,2016,5
26,2016-06-01,1,2016,6
26,2016-07-01,3,2016,7
26,2016-08-01,4,2016,8
26,2016-09-01,3,2016,9
26,2016-10-01,6,2016,10
26,2016-11-01,3,2016,11
26,2016-12-01,3,2016,12
26,2017-01-01,0,2017,1
26,2017-02-01,1,2017,2
26,2017-03-01,3,2017,3
26,2017-04-01,3,2017,4
26,2017-05-01,3,2017,5
26,2017-06-01,4,2017,6
26,2017-07-01,3,2017,7
26,2017-08-01,8,2017,8
26,2017-09-01,1,2017,9
26,2017-10-01,3,2017,10
26,2017-11-01,5,2017,11
26,2017-12-01,1,2017,12
26,2018-01-01,8,2018,1
26,2018-02-01,6,2018,2
26,2018-03-01,4,2018,3
26,2018-04-01,2,2018,4
26,2018-05-01,8,2018,5
26,2018-06-01,6,2018,6
26,2018-07-01,5,2018,7
26,2018-08-01,10,2018,8
26,2018-09-01,4,2018,9
26,2018-10-01,1,2018,10
26,2018-11-01,2,2018,11
26,2018-12-01,0,2018,12
26,2019-01-01,2,2019,1
26,2019-02-01,3,2019,2
26,2019-03-01,4,2019,3
26,2019-04-01,2,2019,4
26,2019-05-01,1,2019,5
26,2019-06-01,2,2019,6
26,2019-07-01,3,2019,7
26,2019-08-01,7,2019,8
26,2019-09-01,1,2019,9
26,2019-10-01,1,2019,10
26,2019-11-01,0,2019,11
26,2019-12-01,2,2019,12
26,2020-01-01,3,2020,1
26,2020-02-01,4,2020,2
26,2020-03-01,2,2020,3
26,2020-04-01,3,2020,4
26,2020-05-01,3,2020,5
26,2020-06-01,1,2020,6
26,2020-07-01,2,2020,7
26,2020-08-01,2,2020,8
26,2020-09-01,0,2020,9
26,2020-10-01,1,2020,10
26,2020-11-01,2,2020,11
26,2020-12-01,2,2020,12
26,2021-01-01,0,2021,1
26,2021-02-01,4,2021,2
26,2021-03-01,3,2021,3
26,2021-04-01,1,2021,4
26,2021-05-01,1,2021,5
26,2021-06-01,0,2021,6
26,2021-07-01,3,2021,7
26,2021-08-01,2,2021,8
26,2021-09-01,1,2021,9
26,2021-10-01,0,2021,10
26,2021-11-01,3,2021,11
26,2021-12-01,1,2021,12
26,2022-01-01,0,2022,1
26,2022-02-01,0,2022,2
26,2022-03-01,4,2022,3
26,2022-04-01,1,2022,4
26,2022-05-01,1,2022,5
26,2022-06-01,1,2022,6
26,2022-07-01,3,2022,7
26,2022-08-01,1,2022,8
26,2022-09-01,1,2022,9
26,2022-10-01,0,2022,10
26,2022-11-01,0,2022,11
26,2022-12-01,0,2022,12
26,2023-01-01,1,2023,1
26,2023-02-01,0,2023,2
26,2023-03-01,2,2023,3
26,2023-04-01,1,2023,4
26,2023-05-01,0,2023,5
26,2023-06-01,0,2023,6
26,2023-07-01,0,2023,7
26,2023-08-01,0,2023,8
26,2023-09-01,1,2023,9
26,2023-10-01,0,2023,10
26,2023-11-01,1,2023,11
26,2023-12-01,0,2023,12
26,2024-01-01,4,2024,1
26,2024-02-01,1,2024,2
26,2024-03-01,1,2024,3
26,2024-04-01,0,2024,4
26,2024-05-01,1,2024,5
26,2024-06-01,0,2024,6
26,2024-07-01,0,2024,7
26,2024-08-01,0,2024,8
26,2024-09-01,1,2024,9
26,2024-10-01,0,2024,10
26,2024-11-01,1,2024,11
26,2024-12-01,0,2024,12
26,2025-01-01,0,2025,1
26,2025-02-01,0,2025,2
26,2025-03-01,0,2025,3
26,2025-04-01,0,2025,4
26,2025-05-01,0,2025,5
26,2025-06-01,1,2025,6
26,2025-07-01,1,2025,7
26,2025-08-01,0,2025,8
27,2015-01-01,3,2015,1
27,2015-02-01,0,2015,2
27,2015-03-01,3,2015,3
27,2015-04-01,1,2015,4
27,2015-05-01,1,2015,5
27,2015-06-01,1,2015,6
27,2015-07-01,2,2015,7
27,2015-08-01,1,2015,8
27,2015-09-01,7,2015,9
